"RT_ID","Plant_ID","Focal","Neighbour","Assoc","Treatment","Repetition","Sampling_ID","Leaf_nb_main_stem","Tiller_nb","Shoot_DW","Root_DW","Total_DW","Root_Shoot_Ratio","Comments"
95,"B","EL4X_464","LLOYD","Mixt","WW",3,3,6,4,476.6,190.1,666.7,0.398866974402014,""
95,"C","LLOYD","EL4X_464","Mixt","WW",3,3,5,3,365.4,254.8,620.2,0.697318007662835,""
95,"D","EL4X_464","LLOYD","Mixt","WW",3,3,5,3,383.9,115.8,499.7,0.301641052357385,""
95,"E","LLOYD","EL4X_464","Mixt","WW",3,3,5,3,432.6,236.3,668.9,0.546232085067037,""
95,"F","EL4X_464","LLOYD","Mixt","WW",3,3,4,2,217.8,80.4,298.2,0.369146005509642,""
96,"A","FURIO_CAMILLO","PLUSSUR","Mixt","WW",3,3,5,3,265.3,146.3,411.6,0.551451187335092,""
96,"B","PLUSSUR","FURIO_CAMILLO","Mixt","WW",3,3,5,3,341.8,178.4,520.2,0.521942656524283,""
96,"C","FURIO_CAMILLO","PLUSSUR","Mixt","WW",3,3,5,3,257.7,117.1,374.8,0.454404346138921,""
96,"D","PLUSSUR","FURIO_CAMILLO","Mixt","WW",3,3,6,3,315.6,177.6,493.2,0.562737642585551,""
96,"E","FURIO_CAMILLO","PLUSSUR","Mixt","WW",3,3,4,3,265.8,100.4,366.2,0.377727614747931,""
96,"F","PLUSSUR","FURIO_CAMILLO","Mixt","WW",3,3,6,4,365.8,169.4,535.2,0.463094587206124,""
97,"A","BALSAMO","BALSAMO","Monoc","WW",3,3,5,3,313.9,130.9,444.8,0.417011787193374,""
97,"B","BALSAMO","BALSAMO","Monoc","WW",3,3,5,3,340.7,161.2,501.9,0.473143528030525,""
97,"C","BALSAMO","BALSAMO","Monoc","WW",3,3,4,2,297.2,135.2,432.4,0.454912516823688,""
97,"D","BALSAMO","BALSAMO","Monoc","WW",3,3,7,4,464.4,189.5,653.9,0.408053402239449,""
97,"E","BALSAMO","BALSAMO","Monoc","WW",3,3,4,1,192.7,81.7,274.4,0.423975090814738,""
97,"F","BALSAMO","BALSAMO","Monoc","WW",3,3,5,2,339.9,146.8,486.7,0.431891732862607,""
98,"A","MIKI-1_DP161","EL4X_464","Mixt","WW",3,3,5,2,318.8,171.7,490.5,0.538582183186951,""
98,"B","EL4X_464","MIKI-1_DP161","Mixt","WW",3,3,5,3,365.1,165.4,530.5,0.453026568063544,""
98,"C","MIKI-1_DP161","EL4X_464","Mixt","WW",3,3,5,2,277.8,122.8,400.6,0.442044636429086,""
98,"D","EL4X_464","MIKI-1_DP161","Mixt","WW",3,3,5,3,380.6,119.7,500.3,0.314503415659485,""
