ABCDEF;BE_BoitEng_Hauteur_mm;BE_BoitEng_Hauteur_pixels;BE_BoitEng_Largeur_mm;BE_BoitEng_Largeur_pixels;BIOVOL_Volume_mm3;BIOVOL_Volume_pixels;CH_Surface_ConvexHull_mm2;CH_Surface_ConvexHull_pixels;SK_Squelette_Brut_mm;SK_Squelette_Brut_pixels;SPUR_Squelette_Corrige_Parametre_mm;SPUR_Squelette_Corrige_Parametre_pixels;SPUR_Squelette_Corrige_mm;SPUR_Squelette_Corrige_pixels;SURF3_Surface_Revolution_mm2;SURF3_Surface_Revolution_pixels;SURF_Surface_Projetee_mm2;SURF_Surface_Projetee_pixels;Segmentation;analysis_datetime;angle;coeff;coeff_x;coeff_y;datetime;dpi;expected_dpi;filepath;imgguid;overlapped_plants;plantid;plantname;presence;profil;stationid;studyid;studyname;subversion;taskid;version;view
E;482.88;12000.0;529.187055;11695.0;;;250639.21080662232;137179284.0;76922.0190765;1799577.0;2.0175404;47.2;56903.530135999994;1331248.0;;;50777.1052498066;27791210.0;totale;2020-06-29_09-30-29;;0.0427445;0.045249;0.04024;2019-07-15_12-29-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;972575e1-a6b2-4877-ab6a-f38b9e00d43b;;541;PLAT012_U4L5R21_541_RHZ_5050_6 pl_Selcuklu97_ACE_Selcuklu97_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;529.187055;11695.0;;;250639.21080662232;137179284.0;76922.0190765;1799577.0;2.0175404;47.2;56903.530135999994;1331248.0;;;50777.1052498066;27791210.0;totale;2020-06-29_09-30-29;;0.0427445;0.045249;0.04024;2019-07-15_12-29-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;972575e1-a6b2-4877-ab6a-f38b9e00d43b;;541;PLAT012_U4L5R21_541_RHZ_5050_6 pl_Selcuklu97_ACE_Selcuklu97_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;531.0422639999999;11736.0;;;252107.46764430805;137982887.0;79313.27463999999;1855520.0;2.0175404;47.2;58157.6965105;1360589.0;;;51093.522917992574;27964391.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_11-26-07;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;98202a2d-28d7-4787-a3fc-6385bf3ff949;;474;PLAT012_U4L7R6_474_RHZ_5540_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;531.0422639999999;11736.0;;;252107.46764430805;137982887.0;79313.27463999999;1855520.0;2.0175404;47.2;58157.6965105;1360589.0;;;51093.522917992574;27964391.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_11-26-07;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;98202a2d-28d7-4787-a3fc-6385bf3ff949;;474;PLAT012_U4L7R6_474_RHZ_5540_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;531.0422639999999;11736.0;;;252107.46764430805;137982887.0;79313.27463999999;1855520.0;2.0175404;47.2;58157.6965105;1360589.0;;;51093.522917992574;27964391.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_11-26-07;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;98202a2d-28d7-4787-a3fc-6385bf3ff949;;474;PLAT012_U4L7R6_474_RHZ_5540_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;531.0422639999999;11736.0;;;252107.46764430805;137982887.0;79313.27463999999;1855520.0;2.0175404;47.2;58157.6965105;1360589.0;;;51093.522917992574;27964391.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_11-26-07;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;98202a2d-28d7-4787-a3fc-6385bf3ff949;;474;PLAT012_U4L7R6_474_RHZ_5540_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;531.0422639999999;11736.0;;;252107.46764430805;137982887.0;79313.27463999999;1855520.0;2.0175404;47.2;58157.6965105;1360589.0;;;51093.522917992574;27964391.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_11-26-07;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;98202a2d-28d7-4787-a3fc-6385bf3ff949;;474;PLAT012_U4L7R6_474_RHZ_5540_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;531.0422639999999;11736.0;;;252107.46764430805;137982887.0;79313.27463999999;1855520.0;2.0175404;47.2;58157.6965105;1360589.0;;;51093.522917992574;27964391.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_11-26-07;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;98202a2d-28d7-4787-a3fc-6385bf3ff949;;474;PLAT012_U4L7R6_474_RHZ_5540_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;250554.2692865135;137132794.0;74309.9881705;1738469.0;2.0175404;47.2;50601.110078;1183804.0;;;44926.47439623494;24589056.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_09-02-44;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;992307b5-d72c-4830-8613-24a7fb96c6c8;;193;PLAT012_U4L18R11_193_RHZ_5920_6 pl_PLUSSUR_ACE_PLUSSUR_BDF_WW_Rep2_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;250554.2692865135;137132794.0;74309.9881705;1738469.0;2.0175404;47.2;50601.110078;1183804.0;;;44926.47439623494;24589056.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_09-02-44;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;992307b5-d72c-4830-8613-24a7fb96c6c8;;193;PLAT012_U4L18R11_193_RHZ_5920_6 pl_PLUSSUR_ACE_PLUSSUR_BDF_WW_Rep2_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;250554.2692865135;137132794.0;74309.9881705;1738469.0;2.0175404;47.2;50601.110078;1183804.0;;;44926.47439623494;24589056.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_09-02-44;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;992307b5-d72c-4830-8613-24a7fb96c6c8;;193;PLAT012_U4L18R11_193_RHZ_5920_6 pl_PLUSSUR_ACE_PLUSSUR_BDF_WW_Rep2_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;250554.2692865135;137132794.0;74309.9881705;1738469.0;2.0175404;47.2;50601.110078;1183804.0;;;44926.47439623494;24589056.0;totale;2020-06-29_09-30-30;;0.0427445;0.045249;0.04024;2019-07-15_09-02-44;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;992307b5-d72c-4830-8613-24a7fb96c6c8;;193;PLAT012_U4L18R11_193_RHZ_5920_6 pl_PLUSSUR_ACE_PLUSSUR_BDF_WW_Rep2_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;250554.2692865135;137132794.0;74309.9881705;1738469.0;2.0175404;47.2;50601.110078;1183804.0;;;44926.47439623494;24589056.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_09-02-44;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;992307b5-d72c-4830-8613-24a7fb96c6c8;;193;PLAT012_U4L18R11_193_RHZ_5920_6 pl_PLUSSUR_ACE_PLUSSUR_BDF_WW_Rep2_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;250554.2692865135;137132794.0;74309.9881705;1738469.0;2.0175404;47.2;50601.110078;1183804.0;;;44926.47439623494;24589056.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_09-02-44;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;992307b5-d72c-4830-8613-24a7fb96c6c8;;193;PLAT012_U4L18R11_193_RHZ_5920_6 pl_PLUSSUR_ACE_PLUSSUR_BDF_WW_Rep2_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;249237.93151774598;136412339.0;51789.492667;1211606.0;2.0175404;47.2;34788.89366;813880.0;;;33750.225828729184;18472097.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_05-19-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9962c8d3-0e43-4854-8f73-7a1d61e66bd2;;19;PLAT012_U4L25R19_019_RHZ_5136_6 pl_KOFA_ACE_KOFA_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;249237.93151774598;136412339.0;51789.492667;1211606.0;2.0175404;47.2;34788.89366;813880.0;;;33750.225828729184;18472097.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_05-19-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9962c8d3-0e43-4854-8f73-7a1d61e66bd2;;19;PLAT012_U4L25R19_019_RHZ_5136_6 pl_KOFA_ACE_KOFA_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;249237.93151774598;136412339.0;51789.492667;1211606.0;2.0175404;47.2;34788.89366;813880.0;;;33750.225828729184;18472097.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_05-19-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9962c8d3-0e43-4854-8f73-7a1d61e66bd2;;19;PLAT012_U4L25R19_019_RHZ_5136_6 pl_KOFA_ACE_KOFA_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;249237.93151774598;136412339.0;51789.492667;1211606.0;2.0175404;47.2;34788.89366;813880.0;;;33750.225828729184;18472097.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_05-19-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9962c8d3-0e43-4854-8f73-7a1d61e66bd2;;19;PLAT012_U4L25R19_019_RHZ_5136_6 pl_KOFA_ACE_KOFA_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;249237.93151774598;136412339.0;51789.492667;1211606.0;2.0175404;47.2;34788.89366;813880.0;;;33750.225828729184;18472097.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_05-19-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9962c8d3-0e43-4854-8f73-7a1d61e66bd2;;19;PLAT012_U4L25R19_019_RHZ_5136_6 pl_KOFA_ACE_KOFA_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;249237.93151774598;136412339.0;51789.492667;1211606.0;2.0175404;47.2;34788.89366;813880.0;;;33750.225828729184;18472097.0;totale;2020-06-29_09-30-31;;0.0427445;0.045249;0.04024;2019-07-15_05-19-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9962c8d3-0e43-4854-8f73-7a1d61e66bd2;;19;PLAT012_U4L25R19_019_RHZ_5136_6 pl_KOFA_ACE_KOFA_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;245720.7277196809;134487311.0;67458.087565;1578170.0;2.0175404;47.2;44665.352341;1044938.0;;;41534.187070278254;22732397.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_08-05-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;997df32d-3e60-4385-a6db-2bad8e8f8ca2;;96;PLAT012_U4L22R18_096_RHZ_5475_6 pl_FURIOCAMILLO_ACE_PLUSSUR_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;245720.7277196809;134487311.0;67458.087565;1578170.0;2.0175404;47.2;44665.352341;1044938.0;;;41534.187070278254;22732397.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_08-05-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;997df32d-3e60-4385-a6db-2bad8e8f8ca2;;96;PLAT012_U4L22R18_096_RHZ_5475_6 pl_FURIOCAMILLO_ACE_PLUSSUR_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;245720.7277196809;134487311.0;67458.087565;1578170.0;2.0175404;47.2;44665.352341;1044938.0;;;41534.187070278254;22732397.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_08-05-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;997df32d-3e60-4385-a6db-2bad8e8f8ca2;;96;PLAT012_U4L22R18_096_RHZ_5475_6 pl_FURIOCAMILLO_ACE_PLUSSUR_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;245720.7277196809;134487311.0;67458.087565;1578170.0;2.0175404;47.2;44665.352341;1044938.0;;;41534.187070278254;22732397.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_08-05-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;997df32d-3e60-4385-a6db-2bad8e8f8ca2;;96;PLAT012_U4L22R18_096_RHZ_5475_6 pl_FURIOCAMILLO_ACE_PLUSSUR_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;245720.7277196809;134487311.0;67458.087565;1578170.0;2.0175404;47.2;44665.352341;1044938.0;;;41534.187070278254;22732397.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_08-05-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;997df32d-3e60-4385-a6db-2bad8e8f8ca2;;96;PLAT012_U4L22R18_096_RHZ_5475_6 pl_FURIOCAMILLO_ACE_PLUSSUR_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;245720.7277196809;134487311.0;67458.087565;1578170.0;2.0175404;47.2;44665.352341;1044938.0;;;41534.187070278254;22732397.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_08-05-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;997df32d-3e60-4385-a6db-2bad8e8f8ca2;;96;PLAT012_U4L22R18_096_RHZ_5475_6 pl_FURIOCAMILLO_ACE_PLUSSUR_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;250339.75769025847;137015388.0;51432.148646999995;1203246.0;2.0175404;47.2;33516.047939;784102.0;;;34050.247170792194;18636304.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_07-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9a889272-b605-4db6-ae1e-3ff3fa3ac104;;29;PLAT012_U4L24R3_029_RHZ_6012_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;250339.75769025847;137015388.0;51432.148646999995;1203246.0;2.0175404;47.2;33516.047939;784102.0;;;34050.247170792194;18636304.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_07-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9a889272-b605-4db6-ae1e-3ff3fa3ac104;;29;PLAT012_U4L24R3_029_RHZ_6012_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;250339.75769025847;137015388.0;51432.148646999995;1203246.0;2.0175404;47.2;33516.047939;784102.0;;;34050.247170792194;18636304.0;totale;2020-06-29_09-30-32;;0.0427445;0.045249;0.04024;2019-07-15_07-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9a889272-b605-4db6-ae1e-3ff3fa3ac104;;29;PLAT012_U4L24R3_029_RHZ_6012_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;250339.75769025847;137015388.0;51432.148646999995;1203246.0;2.0175404;47.2;33516.047939;784102.0;;;34050.247170792194;18636304.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9a889272-b605-4db6-ae1e-3ff3fa3ac104;;29;PLAT012_U4L24R3_029_RHZ_6012_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;250339.75769025847;137015388.0;51432.148646999995;1203246.0;2.0175404;47.2;33516.047939;784102.0;;;34050.247170792194;18636304.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9a889272-b605-4db6-ae1e-3ff3fa3ac104;;29;PLAT012_U4L24R3_029_RHZ_6012_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;250339.75769025847;137015388.0;51432.148646999995;1203246.0;2.0175404;47.2;33516.047939;784102.0;;;34050.247170792194;18636304.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9a889272-b605-4db6-ae1e-3ff3fa3ac104;;29;PLAT012_U4L24R3_029_RHZ_6012_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;250768.96541908884;137250301.0;74162.2631785;1735013.0;2.0175404;47.2;49496.0365195;1157951.0;;;46240.195768857135;25308079.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-48-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9ae0b88a-fb05-4b25-9e1c-4dc12586f696;;68;PLAT012_U4L23R16_068_RHZ_5809_6 pl_AVENTUR_ACE_EL4X194_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;250768.96541908884;137250301.0;74162.2631785;1735013.0;2.0175404;47.2;49496.0365195;1157951.0;;;46240.195768857135;25308079.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-48-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9ae0b88a-fb05-4b25-9e1c-4dc12586f696;;68;PLAT012_U4L23R16_068_RHZ_5809_6 pl_AVENTUR_ACE_EL4X194_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;250768.96541908884;137250301.0;74162.2631785;1735013.0;2.0175404;47.2;49496.0365195;1157951.0;;;46240.195768857135;25308079.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-48-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9ae0b88a-fb05-4b25-9e1c-4dc12586f696;;68;PLAT012_U4L23R16_068_RHZ_5809_6 pl_AVENTUR_ACE_EL4X194_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;250768.96541908884;137250301.0;74162.2631785;1735013.0;2.0175404;47.2;49496.0365195;1157951.0;;;46240.195768857135;25308079.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-48-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9ae0b88a-fb05-4b25-9e1c-4dc12586f696;;68;PLAT012_U4L23R16_068_RHZ_5809_6 pl_AVENTUR_ACE_EL4X194_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;250768.96541908884;137250301.0;74162.2631785;1735013.0;2.0175404;47.2;49496.0365195;1157951.0;;;46240.195768857135;25308079.0;totale;2020-06-29_09-30-33;;0.0427445;0.045249;0.04024;2019-07-15_07-48-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;9ae0b88a-fb05-4b25-9e1c-4dc12586f696;;68;PLAT012_U4L23R16_068_RHZ_5809_6 pl_AVENTUR_ACE_EL4X194_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
