ABCDEF;BE_BoitEng_Hauteur_mm;BE_BoitEng_Hauteur_pixels;BE_BoitEng_Largeur_mm;BE_BoitEng_Largeur_pixels;BIOVOL_Volume_mm3;BIOVOL_Volume_pixels;CH_Surface_ConvexHull_mm2;CH_Surface_ConvexHull_pixels;SK_Squelette_Brut_mm;SK_Squelette_Brut_pixels;SPUR_Squelette_Corrige_Parametre_mm;SPUR_Squelette_Corrige_Parametre_pixels;SPUR_Squelette_Corrige_mm;SPUR_Squelette_Corrige_pixels;SURF3_Surface_Revolution_mm2;SURF3_Surface_Revolution_pixels;SURF_Surface_Projetee_mm2;SURF_Surface_Projetee_pixels;Segmentation;analysis_datetime;angle;coeff;coeff_x;coeff_y;datetime;dpi;expected_dpi;filepath;imgguid;overlapped_plants;plantid;plantname;presence;profil;stationid;studyid;studyname;subversion;taskid;version;view
C;161.44288;4012.0;526.5626129999999;11637.0;;;77972.2410441141;42675590.0;7947.997818999999;185942.0;2.0175404;47.2;5850.2259925;136865.0;;;4887.210575472674;2674857.0;totale;2020-06-29_09-24-41;;0.0427445;0.045249;0.04024;2019-07-07_17-16-42;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9aa8228b-86a0-4b93-a94d-8a4c6731f83b;;640;PLAT012_U4L1R16_640_RHZ_5304_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;161.44288;4012.0;526.5626129999999;11637.0;;;77972.2410441141;42675590.0;7947.997818999999;185942.0;2.0175404;47.2;5850.2259925;136865.0;;;4887.210575472674;2674857.0;totale;2020-06-29_09-24-41;;0.0427445;0.045249;0.04024;2019-07-07_17-16-42;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9aa8228b-86a0-4b93-a94d-8a4c6731f83b;;640;PLAT012_U4L1R16_640_RHZ_5304_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;324.45511999999997;8063.0;526.5626129999999;11637.0;;;130372.4510294499;71355154.0;14845.934250999999;347318.0;2.0175404;47.2;10781.573468499999;252233.0;;;9344.663467338623;5114500.0;totale;2020-06-29_09-24-41;;0.0427445;0.045249;0.04024;2019-07-07_17-16-42;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9aa8228b-86a0-4b93-a94d-8a4c6731f83b;;640;PLAT012_U4L1R16_640_RHZ_5304_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;324.45511999999997;8063.0;526.5626129999999;11637.0;;;130372.4510294499;71355154.0;14845.934250999999;347318.0;2.0175404;47.2;10781.573468499999;252233.0;;;9344.663467338623;5114500.0;totale;2020-06-29_09-24-41;;0.0427445;0.045249;0.04024;2019-07-07_17-16-42;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9aa8228b-86a0-4b93-a94d-8a4c6731f83b;;640;PLAT012_U4L1R16_640_RHZ_5304_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;232.34575999999998;5774.0;526.5626129999999;11637.0;;;105986.14073941634;58008094.0;13952.018522499999;326405.0;2.0175404;47.2;9791.0124255;229059.0;;;8765.488004145336;4797507.0;totale;2020-06-29_09-24-41;;0.0427445;0.045249;0.04024;2019-07-07_13-21-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ac27c62-930d-444f-9a34-03dcb82a27d1;;264;PLAT012_U4L15R4_264_RHZ_5734_6 pl_MURANO_ACE_SVEVO_BDF_WW_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;232.34575999999998;5774.0;526.5626129999999;11637.0;;;105986.14073941634;58008094.0;13952.018522499999;326405.0;2.0175404;47.2;9791.0124255;229059.0;;;8765.488004145336;4797507.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_13-21-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ac27c62-930d-444f-9a34-03dcb82a27d1;;264;PLAT012_U4L15R4_264_RHZ_5734_6 pl_MURANO_ACE_SVEVO_BDF_WW_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;91.94839999999999;2285.0;526.5626129999999;11637.0;;;36358.96463030065;19899906.0;6012.5696035;140663.0;2.0175404;47.2;4256.753777;99586.0;;;3577.0794391811696;1957799.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_13-21-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ac27c62-930d-444f-9a34-03dcb82a27d1;;264;PLAT012_U4L15R4_264_RHZ_5734_6 pl_MURANO_ACE_SVEVO_BDF_WW_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;160.59784;3991.0;506.29106099999996;11189.0;;;70043.168479483;38335868.0;12053.09411;281980.0;2.0175404;47.2;8536.6323285;199713.0;;;7005.917746204255;3834463.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_13-21-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ac27c62-930d-444f-9a34-03dcb82a27d1;;264;PLAT012_U4L15R4_264_RHZ_5734_6 pl_MURANO_ACE_SVEVO_BDF_WW_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;160.59784;3991.0;506.29106099999996;11189.0;;;70043.168479483;38335868.0;12053.09411;281980.0;2.0175404;47.2;8536.6323285;199713.0;;;7005.917746204255;3834463.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_13-21-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ac27c62-930d-444f-9a34-03dcb82a27d1;;264;PLAT012_U4L15R4_264_RHZ_5734_6 pl_MURANO_ACE_SVEVO_BDF_WW_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;232.34575999999998;5774.0;526.5626129999999;11637.0;;;105986.14073941634;58008094.0;13952.018522499999;326405.0;2.0175404;47.2;9791.0124255;229059.0;;;8765.488004145336;4797507.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_13-21-12;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ac27c62-930d-444f-9a34-03dcb82a27d1;;264;PLAT012_U4L15R4_264_RHZ_5734_6 pl_MURANO_ACE_SVEVO_BDF_WW_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;217941.37186039434;119283177.0;26611.5715985;622573.0;2.0175404;47.2;18604.671858499998;435253.0;;;17764.352332339284;9722745.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_16-49-16;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9bee3bd7-8035-46f8-86cf-bc2d91de6c6c;;597;PLAT012_U4L3R25_597_RHZ_5045_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib03_prel3;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;217941.37186039434;119283177.0;26611.5715985;622573.0;2.0175404;47.2;18604.671858499998;435253.0;;;17764.352332339284;9722745.0;totale;2020-06-29_09-24-42;;0.0427445;0.045249;0.04024;2019-07-07_16-49-16;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9bee3bd7-8035-46f8-86cf-bc2d91de6c6c;;597;PLAT012_U4L3R25_597_RHZ_5045_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib03_prel3;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;217941.37186039434;119283177.0;26611.5715985;622573.0;2.0175404;47.2;18604.671858499998;435253.0;;;17764.352332339284;9722745.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-49-16;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9bee3bd7-8035-46f8-86cf-bc2d91de6c6c;;597;PLAT012_U4L3R25_597_RHZ_5045_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib03_prel3;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;217941.37186039434;119283177.0;26611.5715985;622573.0;2.0175404;47.2;18604.671858499998;435253.0;;;17764.352332339284;9722745.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-49-16;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9bee3bd7-8035-46f8-86cf-bc2d91de6c6c;;597;PLAT012_U4L3R25_597_RHZ_5045_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib03_prel3;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;217941.37186039434;119283177.0;26611.5715985;622573.0;2.0175404;47.2;18604.671858499998;435253.0;;;17764.352332339284;9722745.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-49-16;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9bee3bd7-8035-46f8-86cf-bc2d91de6c6c;;597;PLAT012_U4L3R25_597_RHZ_5045_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib03_prel3;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;217941.37186039434;119283177.0;26611.5715985;622573.0;2.0175404;47.2;18604.671858499998;435253.0;;;17764.352332339284;9722745.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-49-16;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9bee3bd7-8035-46f8-86cf-bc2d91de6c6c;;597;PLAT012_U4L3R25_597_RHZ_5045_6 pl_ORJAUNE_ACE_ORJAUNE_BDF_WS_Rep8_Calib03_prel3;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;165.98999999999998;4125.0;386.65270499999997;8545.0;;;46032.40604510115;25194352.0;7165.089556999999;167626.0;2.0175404;47.2;5001.9186455;117019.0;;;4401.799661009535;2409183.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-20-57;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ce1eb18-b3b5-4fce-bee1-beb8bdafc7cd;;552;PLAT012_U4L4R6_552_RHZ_5038_6 pl_CASANOVA_ACE_CASANOVA_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;165.98999999999998;4125.0;386.65270499999997;8545.0;;;46032.40604510115;25194352.0;7165.089556999999;167626.0;2.0175404;47.2;5001.9186455;117019.0;;;4401.799661009535;2409183.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-20-57;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ce1eb18-b3b5-4fce-bee1-beb8bdafc7cd;;552;PLAT012_U4L4R6_552_RHZ_5038_6 pl_CASANOVA_ACE_CASANOVA_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;286.66976;7124.0;481.585107;10643.0;;;105834.79355038183;57925259.0;14961.3016565;350017.0;2.0175404;47.2;10384.477063499999;242943.0;;;10035.251363596997;5492471.0;totale;2020-06-29_09-24-43;;0.0427445;0.045249;0.04024;2019-07-07_16-20-57;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ce1eb18-b3b5-4fce-bee1-beb8bdafc7cd;;552;PLAT012_U4L4R6_552_RHZ_5038_6 pl_CASANOVA_ACE_CASANOVA_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;286.66976;7124.0;481.585107;10643.0;;;105834.79355038183;57925259.0;14961.3016565;350017.0;2.0175404;47.2;10384.477063499999;242943.0;;;10035.251363596997;5492471.0;totale;2020-06-29_09-24-44;;0.0427445;0.045249;0.04024;2019-07-07_16-20-57;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ce1eb18-b3b5-4fce-bee1-beb8bdafc7cd;;552;PLAT012_U4L4R6_552_RHZ_5038_6 pl_CASANOVA_ACE_CASANOVA_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;286.66976;7124.0;481.585107;10643.0;;;105834.79355038183;57925259.0;14961.3016565;350017.0;2.0175404;47.2;10384.477063499999;242943.0;;;10035.251363596997;5492471.0;totale;2020-06-29_09-24-44;;0.0427445;0.045249;0.04024;2019-07-07_16-20-57;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ce1eb18-b3b5-4fce-bee1-beb8bdafc7cd;;552;PLAT012_U4L4R6_552_RHZ_5038_6 pl_CASANOVA_ACE_CASANOVA_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;286.66976;7124.0;481.585107;10643.0;;;105834.79355038183;57925259.0;14961.3016565;350017.0;2.0175404;47.2;10384.477063499999;242943.0;;;10035.251363596997;5492471.0;totale;2020-06-29_09-24-44;;0.0427445;0.045249;0.04024;2019-07-07_16-20-57;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9ce1eb18-b3b5-4fce-bee1-beb8bdafc7cd;;552;PLAT012_U4L4R6_552_RHZ_5038_6 pl_CASANOVA_ACE_CASANOVA_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;246310.0782597829;134809873.0;31621.355231999998;739776.0;2.0175404;47.2;22512.374048499998;526673.0;;;20874.67181505411;11425078.0;totale;2020-06-29_09-24-44;;0.0427445;0.045249;0.04024;2019-07-07_14-47-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9cefbc0b-5626-4ba6-91b3-8b3befccb62b;;399;PLAT012_U4L10R9_399_RHZ_5648_6 pl_L2574_ACE_EL4X316_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;246310.0782597829;134809873.0;31621.355231999998;739776.0;2.0175404;47.2;22512.374048499998;526673.0;;;20874.67181505411;11425078.0;totale;2020-06-29_09-24-44;;0.0427445;0.045249;0.04024;2019-07-07_14-47-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9cefbc0b-5626-4ba6-91b3-8b3befccb62b;;399;PLAT012_U4L10R9_399_RHZ_5648_6 pl_L2574_ACE_EL4X316_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;246310.0782597829;134809873.0;31621.355231999998;739776.0;2.0175404;47.2;22512.374048499998;526673.0;;;20874.67181505411;11425078.0;totale;2020-06-29_09-24-44;;0.0427445;0.045249;0.04024;2019-07-07_14-47-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9cefbc0b-5626-4ba6-91b3-8b3befccb62b;;399;PLAT012_U4L10R9_399_RHZ_5648_6 pl_L2574_ACE_EL4X316_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;246310.0782597829;134809873.0;31621.355231999998;739776.0;2.0175404;47.2;22512.374048499998;526673.0;;;20874.67181505411;11425078.0;totale;2020-06-29_09-24-45;;0.0427445;0.045249;0.04024;2019-07-07_14-47-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9cefbc0b-5626-4ba6-91b3-8b3befccb62b;;399;PLAT012_U4L10R9_399_RHZ_5648_6 pl_L2574_ACE_EL4X316_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;246310.0782597829;134809873.0;31621.355231999998;739776.0;2.0175404;47.2;22512.374048499998;526673.0;;;20874.67181505411;11425078.0;totale;2020-06-29_09-24-45;;0.0427445;0.045249;0.04024;2019-07-07_14-47-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9cefbc0b-5626-4ba6-91b3-8b3befccb62b;;399;PLAT012_U4L10R9_399_RHZ_5648_6 pl_L2574_ACE_EL4X316_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;246310.0782597829;134809873.0;31621.355231999998;739776.0;2.0175404;47.2;22512.374048499998;526673.0;;;20874.67181505411;11425078.0;totale;2020-06-29_09-24-45;;0.0427445;0.045249;0.04024;2019-07-07_14-47-20;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9cefbc0b-5626-4ba6-91b3-8b3befccb62b;;399;PLAT012_U4L10R9_399_RHZ_5648_6 pl_L2574_ACE_EL4X316_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;233515.49732178394;127807172.0;30568.643686;715148.0;2.0175404;47.2;19933.812085999998;466348.0;;;18409.3378323749;10075757.0;totale;2020-06-29_09-24-45;;0.0427445;0.045249;0.04024;2019-07-07_12-28-24;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9d70474a-f182-482d-a435-da546c46368e;;177;PLAT012_U4L19R21_177_RHZ_5747_6 pl_EL4X316_ACE_ORJAUNE_BDF_WW_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;233515.49732178394;127807172.0;30568.643686;715148.0;2.0175404;47.2;19933.812085999998;466348.0;;;18409.3378323749;10075757.0;totale;2020-06-29_09-24-45;;0.0427445;0.045249;0.04024;2019-07-07_12-28-24;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9d70474a-f182-482d-a435-da546c46368e;;177;PLAT012_U4L19R21_177_RHZ_5747_6 pl_EL4X316_ACE_ORJAUNE_BDF_WW_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;233515.49732178394;127807172.0;30568.643686;715148.0;2.0175404;47.2;19933.812085999998;466348.0;;;18409.3378323749;10075757.0;totale;2020-06-29_09-24-45;;0.0427445;0.045249;0.04024;2019-07-07_12-28-24;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9d70474a-f182-482d-a435-da546c46368e;;177;PLAT012_U4L19R21_177_RHZ_5747_6 pl_EL4X316_ACE_ORJAUNE_BDF_WW_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;233515.49732178394;127807172.0;30568.643686;715148.0;2.0175404;47.2;19933.812085999998;466348.0;;;18409.3378323749;10075757.0;totale;2020-06-29_09-24-46;;0.0427445;0.045249;0.04024;2019-07-07_12-28-24;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9d70474a-f182-482d-a435-da546c46368e;;177;PLAT012_U4L19R21_177_RHZ_5747_6 pl_EL4X316_ACE_ORJAUNE_BDF_WW_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;233515.49732178394;127807172.0;30568.643686;715148.0;2.0175404;47.2;19933.812085999998;466348.0;;;18409.3378323749;10075757.0;totale;2020-06-29_09-24-46;;0.0427445;0.045249;0.04024;2019-07-07_12-28-24;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9d70474a-f182-482d-a435-da546c46368e;;177;PLAT012_U4L19R21_177_RHZ_5747_6 pl_EL4X316_ACE_ORJAUNE_BDF_WW_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;233515.49732178394;127807172.0;30568.643686;715148.0;2.0175404;47.2;19933.812085999998;466348.0;;;18409.3378323749;10075757.0;totale;2020-06-29_09-24-46;;0.0427445;0.045249;0.04024;2019-07-07_12-28-24;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9d70474a-f182-482d-a435-da546c46368e;;177;PLAT012_U4L19R21_177_RHZ_5747_6 pl_EL4X316_ACE_ORJAUNE_BDF_WW_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;228969.62595319984;125319136.0;34927.556818;817124.0;2.0175404;47.2;23437.835218;548324.0;;;21224.552678352862;11616574.0;totale;2020-06-29_09-24-46;;0.0427445;0.045249;0.04024;2019-07-07_17-12-52;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9db1cb28-7682-41f4-8b91-d76a1b09fa08;;634;PLAT012_U4L1R10_634_RHZ_6165_6 pl_SVEVO_ACE_SVEVO_BDF_WW_Rep9_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;228969.62595319984;125319136.0;34927.556818;817124.0;2.0175404;47.2;23437.835218;548324.0;;;21224.552678352862;11616574.0;totale;2020-06-29_09-24-46;;0.0427445;0.045249;0.04024;2019-07-07_17-12-52;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9db1cb28-7682-41f4-8b91-d76a1b09fa08;;634;PLAT012_U4L1R10_634_RHZ_6165_6 pl_SVEVO_ACE_SVEVO_BDF_WW_Rep9_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;228969.62595319984;125319136.0;34927.556818;817124.0;2.0175404;47.2;23437.835218;548324.0;;;21224.552678352862;11616574.0;totale;2020-06-29_09-24-46;;0.0427445;0.045249;0.04024;2019-07-07_17-12-52;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;9db1cb28-7682-41f4-8b91-d76a1b09fa08;;634;PLAT012_U4L1R10_634_RHZ_6165_6 pl_SVEVO_ACE_SVEVO_BDF_WW_Rep9_Calib04_prel4;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
